review_id,store_id,review_raw,timestamp_raw,store_label,review_text,review_date,split
1780167137-2,TAOB1688_Ip 17 Pro,"𝑖𝑃ℎ𝑜𝑛𝑒 𝑝𝑎𝑙𝑠𝑢 𝑝𝑎𝑙𝑒 𝑘𝑖𝑟𝑎 𝑎𝑠𝑙𝑖
𝑜𝑟𝑎𝑛𝑔 𝑑𝑖 𝑘𝑜𝑛𝑡𝑒𝑟 𝑏𝑙𝑎𝑛𝑔 𝑏𝑢𝑘𝑎𝑛 𝑖𝑃ℎ𝑜𝑛𝑒 𝑎𝑠𝑙𝑖
 𝑝𝑎𝑛𝑡𝑎𝑠 𝑑𝑖 𝑗𝑢𝑎𝑙 𝑚𝑢𝑟𝑎ℎ.",3 minggu lalu,1,iphone palsu pale kira asli orang di konter blang bukan iphone asli pantas di jual murah,2026-05-11 00:00:00,train
1780315618-1,TAOB88.SHOP_ip17,"Wort it banget dengan harga segini kualitas juga oke, responsif kamera bagus, dan ada cashback juga mantap!🫶",2026-02-13 09:10 | Variasi: Oren,1,wort it banget dengan harga segini kualitas juga oke responsif kamera bagus dan ada cashback juga mantap,2026-02-13 09:10:00,train
1780315618-20,TAOB88.SHOP_ip17,"Barang nya sesuai di foto,barang bagus dngan harga segini sih udah bagus banget ya mnurut aku blanja di sini memuaskan,mksih seller mksih juga buat abg kurir",2026-02-18 10:10 | Variasi: Oren,1,barang nya sesuai di foto barang bagus dngan harga segini sih udah bagus banget ya mnurut aku blanja di sini memuaskan terima kasih penjual terima kasih juga buat abg kurir,2026-02-18 10:10:00,train
1780315618-39,TAOB88.SHOP_ip17,Tdk bisa berfungsi,2026-02-25 20:24 | Variasi: Oren,1,tdk bisa berfungsi,2026-02-25 20:24:00,train
1780315618-35,TAOB88.SHOP_ip17,Pusat kontrol dan bulatan siri nya gadak min,2026-02-27 22:44 | Variasi: Oren,1,pusat kontrol dan bulatan siri nya gadak min,2026-02-27 22:44:00,train
1780315618-14,TAOB88.SHOP_ip17,Bagus bgt puas deh,2026-03-05 11:14 | Variasi: Oren,1,bagus banget puas deh,2026-03-05 11:14:00,train
1780315618-16,TAOB88.SHOP_ip17,Sesuai pesanan ...cepat SMP...good👍,2026-03-05 19:08 | Variasi: Navy,1,sesuai pesanan cepat smp good,2026-03-05 19:08:00,train
1780315618-37,TAOB88.SHOP_ip17,Tidak bisa aktif jaringan datanya,2026-03-13 21:26 | Variasi: Oren,1,tidak bisa aktif jaringan datanya,2026-03-13 21:26:00,train
1780315618-48,TAOB88.SHOP_ip17,Next order lagi 😊😊😊,2026-03-17 12:57 | Variasi: Navy,1,next order lagi,2026-03-17 12:57:00,train
1780315618-51,TAOB88.SHOP_ip17,Masya allah anak saya suka banget,2026-03-17 20:32 | Variasi: Oren,1,masya allah anak saya suka banget,2026-03-17 20:32:00,train
1780315618-32,TAOB88.SHOP_ip17,Belum satu bulan sudah matot. Masih minta tolong admin tapi tiada kejelasan,2026-03-26 16:44 | Variasi: Oren,1,belum satu bulan sudah matot masih minta tolong admin tapi tiada kejelasan,2026-03-26 16:44:00,train
1780315618-44,TAOB88.SHOP_ip17,"dgn nominal segitu, oke si😉",2026-03-28 09:18 | Variasi: Navy,1,dengan nominal segitu oke si,2026-03-28 09:18:00,train
1780315618-45,TAOB88.SHOP_ip17,Semoga awet dan tidak mudah error baik devicenya maupun softwarenya,2026-03-28 15:48 | Variasi: Oren,1,semoga awet dan tidak mudah error baik devicenya maupun softwarenya,2026-03-28 15:48:00,train
1780315618-2,TAOB88.SHOP_ip17,Terima kasih aku dapat iPhone yang asli dengan harganya sangat tidak masuk akal terima kasih ayo semuanya buruan check out,2026-04-07 15:28 | Variasi: Oren,1,terima kasih aku dapat iphone yang asli dengan harganya sangat tidak masuk akal terima kasih ayo semuanya buruan check out,2026-04-07 15:28:00,train
1780315618-23,TAOB88.SHOP_ip17,"Sebening tetesan embun pagi
Secerah sinarnya mentari
Bila ku tatap wajahmu ibu
Ada kehangatan di dalam hatiku
Air wudhu selalu membasahimu
Ayat suci selalu dikumandangkan
Suara lembut penuh keluh dan kesah
Berdoa untuk putra putrinya
Oh ibuku engkaulah wanita
Yang ku cinta selama hidupku
Maafkan anakmu bila ada salah
Pengorbananmu tanpa balas jasa
Ya Allah ampuni dosanya
Sayangilah seperti menyayangiku
Berilah ia kebahagiaan
Di dunia juga di akhirat",2026-04-13 09:52 | Variasi: Navy,1,sebening tetesan embun pagi secerah sinarnya mentari bila ku tatap wajahmu ibu ada kehangatan di dalam hatiku air wudhu selalu membasahimu ayat suci selalu dikumandangkan suara lembut penuh keluh dan kesah berdoa untuk putra putrinya oh ibuku engkaulah wanita yang ku cinta selama hidupku maafkan anakmu bila ada salah pengorbananmu tanpa balas jasa ya allah ampuni dosanya sayangilah seperti menyayangiku berilah ia kebahagiaan di dunia juga di akhirat,2026-04-13 09:52:00,train
1780315618-28,TAOB88.SHOP_ip17,Saya suka karna paketnya benar2 sampai dg harga segitu dan untuk kurir ny Terima kasih,2026-04-13 14:19 | Variasi: Hijau,1,saya suka karna paketnya benar2 sampai dg harga segitu dan untuk kurir ny terima kasih,2026-04-13 14:19:00,train
1780315618-30,TAOB88.SHOP_ip17,Kaca jernih seler juga ramah,2026-04-19 20:31 | Variasi: Navy,1,kaca jernih penjual juga ramah,2026-04-19 20:31:00,train
1780167045-1,Temu Toko_Ip 17 Pro,"Keren ini mah hp nya kecil tapi gak kecil baget anak saya suka buat bocill cocok dari pada harus rebutan sama saya😂 
Harga terjangkau kualitas gak perlu di ragukan lagi, gak perlu pikir panjang langsung checkout barang memuaskan terima kasih seller🫰🏻🫰🏻❤️❤️",2025-09-08 11:53 | Variasi: Silver,1,keren ini mah handphone nya kecil tapi gak kecil baget anak saya suka buat bocah cocok dari pada harus rebutan sama saya harga terjangkau kualitas gak perlu di ragukan lagi gak perlu pikir panjang langsung checkout barang memuaskan terima kasih penjual,2025-09-08 11:53:00,train
1780167045-2,Temu Toko_Ip 17 Pro,Di luar ekspetasi saya ga nyangka bakal SE cute ini😍 udah di coba berfungsi dengan baikk  ga nyesel deh pokoknya respon penjual pun cepat sekali 🫶hitam doff juga glossy mantullll🫶🫶🫶,2025-09-08 11:57 | Variasi: Hitam,1,di luar ekspetasi saya tidak nyangka bakal se cute ini udah di coba berfungsi dengan baikk tidak nyesel deh pokoknya respon penjual pun cepat sekali hitam doff juga glossy mantullll,2025-09-08 11:57:00,train
1780167045-3,Temu Toko_Ip 17 Pro,"Barang tidak sesuai deskripsi tidak bisa di Pakaikan SIM CARD HP nya juga lambat SIM terbaca tapi jaringan internet nya gak bisa di pake... Saya sudah masukin Telkomsel, AXIS dan M3 malah M3 tulisannya Roaming
Seller nya juga gak bales waktu di cht",2025-09-18 17:02 | Variasi: Grey,1,barang tidak sesuai deskripsi tidak bisa di pakaikan sim card handphone nya juga lambat sim terbaca tapi jaringan internet nya gak bisa di pake saya sudah masukin telkomsel axis dan m3 malah m3 tulisannya roaming penjual nya juga gak bales waktu di cht,2025-09-18 17:02:00,train
1780167045-5,Temu Toko_Ip 17 Pro,"Awanya agak ragu, tapi setelah dicoba imut bgt dan lucu. Sinyal aman, wifi lancar. walau emang kinerja agak lemot dibanding hape normal. Tapi wajar untuk hape mini kayak gini. cocok buat second phone.",2025-09-28 20:52 | Variasi: Silver,1,awanya agak ragu tapi setelah dicoba imut banget dan lucu sinyal aman wifi lancar walau emang kinerja agak lambat dibanding handphone normal tapi wajar untuk handphone mini kayak gini cocok buat second phone,2025-09-28 20:52:00,train
1780167045-6,Temu Toko_Ip 17 Pro,trmksi kak barang nya sudah sampai⭐⭐⭐⭐⭐,2025-10-14 22:25 | Variasi: Silver,1,trmksi kak barang nya sudah sampai,2025-10-14 22:25:00,train
1780167045-10,Temu Toko_Ip 17 Pro,Baguss bgtt gak nyesel beli disini,2025-10-30 10:47 | Variasi: Silver,1,baguss banget gak nyesel beli disini,2025-10-30 10:47:00,train
1780167045-25,Temu Toko_Ip 17 Pro,lucuuu,2025-11-02 19:58 | Variasi: Silver,1,lucuuu,2025-11-02 19:58:00,train
1780167045-8,Temu Toko_Ip 17 Pro,mantpsssssssss,2025-12-23 17:06 | Variasi: Silver,1,mantap,2025-12-23 17:06:00,train
1780167045-20,Temu Toko_Ip 17 Pro,"Overall puas, lucu bgt gemess",2025-12-26 13:35 | Variasi: Oren,1,overall puas lucu banget gemess,2025-12-26 13:35:00,train
1780167045-22,Temu Toko_Ip 17 Pro,"thanks hpnya sudah di terima, pengiriman cepat dan anakku suka thanks kak",2025-12-27 14:19 | Variasi: Oren,1,thanks hpnya sudah di terima pengiriman cepat dan anakku suka thanks kak,2025-12-27 14:19:00,train
1780167045-17,Temu Toko_Ip 17 Pro,"BARANG RUSAK KOK DIJUAL!
Beli pertama warna oren, oke 
Segelan semua masih baru
Lalu saya beli kedua warna silver, barang datang ngga ada segel, screen protector sudah terpasang, curiga sudah bekas rusak orang retur sebelomnya, beneran, ga bisa nyala, ga bisa di charge
Ajukan pengembalian entah kenapa hari k3 sudah ga ada pilihannya
Seller dikontak tidak mau urus, tidak tanggung jawab, jelas barang ini rusak
Jahat yah, semoga kaya raya kamu kerja model seperti ini.
Ini sudah pasti barang returan dari orang lain yang rusak dikirim ke saya",2026-01-07 11:03 | Variasi: Grey,1,barang rusak kok dijual beli pertama warna oren oke segelan semua masih baru lalu saya beli kedua warna silver barang datang ngga ada segel screen protector sudah terpasang curiga sudah bekas rusak orang retur sebelomnya beneran tidak bisa nyala tidak bisa di charge ajukan pengembalian entah kenapa hari k3 sudah tidak ada pilihannya penjual dikontak tidak mau urus tidak tanggung jawab jelas barang ini rusak jahat yah semoga kaya raya kamu kerja model seperti ini ini sudah pasti barang returan dari orang lain yang rusak dikirim ke saya,2026-01-07 11:03:00,train
