review_id,store_id,review_raw,timestamp_raw,store_label,review_text,review_date
1780196625-25,Panda_Vivo Y71,"Kondisi paket masih Utuh,Pengiriman Cepat,Kurirnya Amanah,meskipun Paket sempat HILANG oleh J&T Express di Orderan Pertama dan ada Refund Dana  oleh Lazada,tapi saya masih tetap Re-Order di Toko ini karena Review Pembelinya hampir mendekati Ekpetasi. Produk Hp yang saya pesan pertama adalah Vivo Y55 4G warna Hitam tapi yang sampai ke Alamat  adalah Vivo Y66 4G dengan versi android 14,1, Kapasitas Ram 4,0 GB dan Total Storage Capacity 64 GB  refurbished tapi Fullset, meskipun sering Loading sedikit  tapi tetap berfungsi dengan Baik,ada dikasih bonus Casingnya.Kualitas Produk sesuai Harga.Terima kasih",2026-04-30,0,kondisi paket masih utuh pengiriman cepat kurirnya amanah meskipun paket sempat hilang oleh j t express di orderan pertama dan ada refund dana oleh lazada tapi saya masih tetap re order di toko ini karena review pembelinya hampir mendekati ekpetasi produk handphone yang saya pesan pertama adalah vivo y55 4g warna hitam tapi yang sampai ke alamat adalah vivo y66 4g dengan versi android 14 1 kapasitas ram 4 0 gb dan total storage capacity 64 gb refurbished tapi fullset meskipun sering loading sedikit tapi tetap berfungsi dengan baik ada dikasih bonus casingnya kualitas produk sesuai harga terima kasih,2026-04-30 00:00:00
1780196625-21,Panda_Vivo Y71,alhamdulillah hp nya udah datang pengiriman cepat cuman 2 hri udah nyampe.respon penjual cepet lagi..maksih seler .mdh2 hp nya awet,4 minggu lalu,0,alhamdulillah handphone nya udah datang pengiriman cepat cuman 2 hri udah nyampe respon penjual cepet lagi maksih penjual mdh2 handphone nya awet,2026-05-04 00:00:00
1780196625-24,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, 
Semoga Hpnya Awet, Sayang Simcardnya cuman ad 1, Deskripsinya 2..
tapi gak masalah Yg penting Hpnya.
Semoga Tokonya Amanah.
Thank Lazada Dan Seller.",4 minggu lalu,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 semoga hpnya awet sayang simcardnya cuman ad 1 deskripsinya 2 tapi gak masalah yang penting hpnya semoga tokonya amanah thank lazada dan penjual,2026-05-04 00:00:00
1780196625-30,Panda_Vivo Y71,"makasih kak baranya udah sampe dngan mulus, cma pengiriman nya aga lama",3 minggu lalu,0,makasih kak baranya udah sampe dngan mulus cma pengiriman nya aga lama,2026-05-11 00:00:00
1780196625-138,Panda_Vivo Y71,kak kenapa gak ada sinyal nya,3 minggu lalu,0,kak kenapa gak ada sinyal nya,2026-05-11 00:00:00
1780196625-164,Panda_Vivo Y71,"pengiriman lumayan cepat, pesan hp warna hitam Di kirim warna putih... TPI ada kendala nih,, di pasang kartu gak ada sinyal, terus restart mulu...🙏🙏",3 minggu lalu,0,pengiriman lumayan cepat pesan handphone warna hitam di kirim warna putih tapi ada kendala nih di pasang kartu gak ada sinyal terus restart mulu,2026-05-11 00:00:00
1780196625-184,Panda_Vivo Y71,"gimana ya kok gak ada sinyal, batrenya habis GK bisa di cas lagi",3 minggu lalu,0,gimana ya kok gak ada sinyal batrenya habis tidak bisa di cas lagi,2026-05-11 00:00:00
1780196625-193,Panda_Vivo Y71,"Baru, segel, dan bergaransi, bagus n worth it",3 minggu lalu,0,baru segel dan bergaransi bagus n worth it,2026-05-11 00:00:00
1780196625-353,Panda_Vivo Y71,produk ga berfungsi..ga amanah.. pengiriman cepat.cuma respon kurang.kpas dtng cuma unboxing.belum d periksa keadaan hpnya..pas d periksa ga berfungsi.cuma d pake sebentar.ga nyala lagi.,3 minggu lalu,0,produk tidak berfungsi tidak amanah pengiriman cepat cuma respon kurang kpas dtng cuma unboxing belum d periksa keadaan hpnya pas d periksa tidak berfungsi cuma d pake sebentar tidak nyala lagi,2026-05-11 00:00:00
1780196625-14,Panda_Vivo Y71,maaap baru kasih ulesan soal nya waktu pas datang anak saya nya belam da sekarang udah ada d rmh lumayan lah dengan harga segtu irit d. kantong toko nya amanah Abang Ade makasih,2 minggu lalu,0,maaap baru kasih ulesan soal nya waktu pas datang anak saya nya belam da sekarang udah ada d rmh lumayan lah dengan harga segtu irit d kantong toko nya amanah abang ade makasih,2026-05-18 00:00:00
1780196625-16,Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, semoga tidak ada kendala",2 minggu lalu,0,desain bodi aluminium kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah semoga tidak ada kendala,2026-05-18 00:00:00
1780196625-23,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, trimakasih barang sudah sampai hari ini",2 minggu lalu,0,baru segel dan bergaransi desain bodi aluminium trimakasih barang sudah sampai hari ini,2026-05-18 00:00:00
1780196625-37,Panda_Vivo Y71,HP nya sdh datang makasih lazada dan toko nya,2 minggu lalu,0,handphone nya sdh datang makasih lazada dan toko nya,2026-05-18 00:00:00
1780196625-45,Panda_Vivo Y71,tks banyak sudah saya terima paketnya,2 minggu lalu,0,terima kasih banyak sudah saya terima paketnya,2026-05-18 00:00:00
1780196625-198,Panda_Vivo Y71,real pick toko nya amanah...,2 minggu lalu,0,real pick toko nya amanah,2026-05-18 00:00:00
1780196625-362,Panda_Vivo Y71,layar tidak bisa di sentuh,1 hari lalu,0,layar tidak bisa di sentuh,2026-05-31 00:00:00
1780196867-109,PinDuoDuo Y17 Ram,Semoga barang awet,"2026-01-27 12:11 | Variasi: Biru,4/128",1,semoga barang awet,2026-01-27 12:11:00
1780196867-113,PinDuoDuo Y17 Ram,bagus alhamdulilah reseler amanah cuma mau upload video ke panjangan jdi cuma bisa foto,"2026-01-27 15:48 | Variasi: Biru Muda,6/128",1,bagus alhamdulilah reseler amanah cuma mau upload video ke panjangan jdi cuma bisa foto,2026-01-27 15:48:00
1780196867-68,PinDuoDuo Y17 Ram,Bagus banget. Berfungsi normal. Semoga awet. Belikan orang tua,"2026-01-27 17:45 | Variasi: Biru,6/128",1,bagus banget berfungsi normal semoga awet belikan orang tua,2026-01-27 17:45:00
1780196867-110,PinDuoDuo Y17 Ram,Udh ke3x order dsini.ssmuanya ok,"2026-01-28 09:50 | Variasi: Biru Muda,6/128",1,udh ke3x order dsini ssmuanya ok,2026-01-28 09:50:00
1780196867-1,PinDuoDuo Y17 Ram,Alhamdulillah udah kedua kalinya order HP di toko ini barang nya bagus dan ori tokonya amanah terimakasih,"2026-01-29 14:15 | Variasi: Biru Muda,8/256",1,alhamdulillah udah kedua kalinya order handphone di toko ini barang nya bagus dan original tokonya amanah terima kasih,2026-01-29 14:15:00
1780196867-44,PinDuoDuo Y17 Ram,"Hp kw setelah cek imei gak terdaftar di vivo
Kirain ori","2026-01-29 23:11 | Variasi: Biru Muda,8/256",1,handphone tiruan setelah cek imei gak terdaftar di vivo kirain original,2026-01-29 23:11:00
1780196867-99,PinDuoDuo Y17 Ram,"hp nya bagus ..anak saya suka banget 
semoga hp nya awet... terima kasih shoppe","2026-01-31 20:41 | Variasi: Biru Muda,8/256",1,handphone nya bagus anak saya suka banget semoga handphone nya awet terima kasih shoppe,2026-01-31 20:41:00
1780196867-11,PinDuoDuo Y17 Ram,"bagus banget, rekomen sekali toko ini, semoga selalu amanah ya, respon penjualnya juga cepat dan baik banget","2026-02-01 06:37 | Variasi: Pink,8/256",1,bagus banget rekomen sekali toko ini semoga selalu amanah ya respon penjualnya juga cepat dan baik banget,2026-02-01 06:37:00
1780196867-46,PinDuoDuo Y17 Ram,Better bisa dipake untuk anak sekolah,"2026-02-02 08:30 | Variasi: Biru Muda,6/128",1,better bisa dipake untuk anak sekolah,2026-02-02 08:30:00
1780196867-62,PinDuoDuo Y17 Ram,Terima kasih seller dan shopee barangnya sudah sampai sesuai deskripsi,"2026-02-04 14:10 | Variasi: Biru Muda,8/256",1,terima kasih penjual dan shopee barangnya sudah sampai sesuai deskripsi,2026-02-04 14:10:00
1780196867-98,PinDuoDuo Y17 Ram,Bagus semoga awet 👍,"2026-02-06 17:35 | Variasi: Biru Muda,8/256",1,bagus semoga awet,2026-02-06 17:35:00
1780196867-36,PinDuoDuo Y17 Ram,packingnya aman bgt jadi ga takut ke bantjng2,"2026-02-06 21:57 | Variasi: Biru,8/256",1,packingnya aman banget jadi tidak takut ke bantjng2,2026-02-06 21:57:00
1780196867-16,PinDuoDuo Y17 Ram,barang bagus no kendala dan murah,"2026-02-06 22:01 | Variasi: Biru Muda,8/256",1,barang bagus no kendala dan murah,2026-02-06 22:01:00
1780196867-43,PinDuoDuo Y17 Ram,"Barang sampri dengan selamat, terima kasih buat tokonya, semoga jaya selalau","2026-02-08 09:16 | Variasi: Pink,8/256",1,barang sampri dengan selamat terima kasih buat tokonya semoga jaya selalau,2026-02-08 09:16:00
1780196867-27,PinDuoDuo Y17 Ram,Barang sudah sampai di rumah aman barang dicek normal semua kwalitas bagus harga murah nanti mau ambil lgi,"2026-02-08 19:12 | Variasi: Biru Muda,8/256",1,barang sudah sampai di rumah aman barang dicek normal semua kwalitas bagus harga murah nanti mau ambil lgi,2026-02-08 19:12:00
1780196867-32,PinDuoDuo Y17 Ram,"Alhmdulillah barang smpai dlm keadaan baik.normal.. Lengkap. Toko amanah.. 
.","2026-02-09 15:10 | Variasi: Biru,8/256",1,alhmdulillah barang smpai dlm keadaan baik normal lengkap toko amanah,2026-02-09 15:10:00
1780196867-96,PinDuoDuo Y17 Ram,"Kapasitas tidak sesuai dengan yg ada di gambar, mudah-mudahan awet.","2026-02-09 15:47 | Variasi: Biru,8/256",1,kapasitas tidak sesuai dengan yang ada di gambar mudah mudahan awet,2026-02-09 15:47:00
1780196867-28,PinDuoDuo Y17 Ram,Tidak ada stiker tanda baru atas layar.temperglass sudah terpasang,"2026-02-09 16:52 | Variasi: Biru Muda,8/256",1,tidak ada stiker tanda baru atas layar temperglass sudah terpasang,2026-02-09 16:52:00
1780196867-60,PinDuoDuo Y17 Ram,pelapak amanah jangan ragu beli d sini...,"2026-02-10 12:34 | Variasi: Biru Muda,8/256",1,pelapak amanah jangan ragu beli d sini,2026-02-10 12:34:00
1780196867-80,PinDuoDuo Y17 Ram,Warna sesuai pink. Tidak kecewa pas ramah di kantong,"2026-02-10 22:23 | Variasi: Pink,8/256",1,warna sesuai pink tidak kecewa pas ramah di kantong,2026-02-10 22:23:00
1780196867-20,PinDuoDuo Y17 Ram,Fitur mantap dilengkapi fingerprint,"2026-02-11 18:08 | Variasi: Biru Muda,8/256",1,fitur mantap dilengkapi fingerprint,2026-02-11 18:08:00
1780196867-91,PinDuoDuo Y17 Ram,"Hp bagus suka sama toko ini amanah,saya pesan 1 lagi","2026-02-12 01:32 | Variasi: Biru Muda,8/256",1,handphone bagus suka sama toko ini amanah saya pesan 1 lagi,2026-02-12 01:32:00
1780196867-119,PinDuoDuo Y17 Ram,"Bagus barang nya baru bukan seken ,,,jgn ragu y belanja di sini anak saya suka bnget","2026-02-12 06:02 | Variasi: Biru,8/256",1,bagus barang nya baru bukan seken jgn ragu y belanja di sini anak saya suka bnget,2026-02-12 06:02:00
1780196867-74,PinDuoDuo Y17 Ram,"Terima kasih kak hp nya berpungsi dengan baik, terimakasih telah amanah semoga makin lancar kak usahanya,,,🤲","2026-02-12 10:29 | Variasi: Biru Muda,8/256",1,terima kasih kak handphone nya berpungsi dengan baik terima kasih telah amanah semoga makin lancar kak usahanya,2026-02-12 10:29:00
1780196867-71,PinDuoDuo Y17 Ram,Terimakasih barangx udh smpai sesuai dgn deskripsi packingan sngat aman ok mantapss🥰,"2026-02-13 20:23 | Variasi: Biru Muda,6/128",1,terima kasih barangx udh smpai sesuai dengan deskripsi packingan sngat aman ok mantapss,2026-02-13 20:23:00
1780196867-17,PinDuoDuo Y17 Ram,Secara keseluruhan bagus .. berfungsi .. good pokoke,"2026-02-15 02:29 | Variasi: Biru,8/256",1,secara keseluruhan bagus berfungsi good pokoke,2026-02-15 02:29:00
1780196867-24,PinDuoDuo Y17 Ram,Terima kasih seller dan kurir,"2026-02-15 09:50 | Variasi: Merah,8/256",1,terima kasih penjual dan kurir,2026-02-15 09:50:00
1780196867-103,PinDuoDuo Y17 Ram,Hp  Vivo SDH sampai dpt harga bersahabat.langsung dipake anak.semoga awet,"2026-02-15 19:32 | Variasi: Biru,8/256",1,handphone vivo sdh sampai dapat harga bersahabat langsung dipake anak semoga awet,2026-02-15 19:32:00
1780196867-108,PinDuoDuo Y17 Ram,"Barang sesuai dg live, sangat bagus gak rugi dg harga sangat murah. Kwalitas ORI","2026-02-16 13:42 | Variasi: Biru Muda,8/256",1,barang sesuai dg live sangat bagus gak rugi dg harga sangat murah kwalitas original,2026-02-16 13:42:00
1780196867-48,PinDuoDuo Y17 Ram,"Tadinya sempet ragu,alhamdulillah bgitu sampai barang nya bagus dan berguna","2026-02-16 16:34 | Variasi: Biru,8/256",1,tadinya sempet ragu alhamdulillah bgitu sampai barang nya bagus dan berguna,2026-02-16 16:34:00
1780196867-77,PinDuoDuo Y17 Ram,barang sudah sampe kak tapi Vidio saya tidak bisa diupload jadi saya kirim foto saja disini,"2026-02-17 08:50 | Variasi: Pink,8/256",1,barang sudah sampe kak tapi vidio saya tidak bisa diupload jadi saya kirim foto saja disini,2026-02-17 08:50:00
1780196867-31,PinDuoDuo Y17 Ram,Alhamdulillah pesanan telah sampai kualitas pesanan sesuai ekspektasi,"2026-02-17 18:21 | Variasi: Biru,8/256",1,alhamdulillah pesanan telah sampai kualitas pesanan sesuai ekspektasi,2026-02-17 18:21:00
1780196867-40,PinDuoDuo Y17 Ram,"Sesuai pesanan warna, bagus dan hp baru... Gak sia² belanja di di tokoh ini barangnya benar dengan yang di pesan","2026-02-20 16:53 | Variasi: Pink,8/256",1,sesuai pesanan warna bagus dan handphone baru gak sia² belanja di di tokoh ini barangnya benar dengan yang di pesan,2026-02-20 16:53:00
1780196867-82,PinDuoDuo Y17 Ram,"Sesuai dengan ekspektasi semoga bisa awet..
Gak sengaja ternyata sudah 2x pesan disini.. toko baik selalu memperhatikan feedback dr pembeli","2026-02-20 23:49 | Variasi: Merah,8/256, Biru Muda,8/256",1,sesuai dengan ekspektasi semoga bisa awet gak sengaja ternyata sudah 2x pesan disini toko baik selalu memperhatikan feedback dr pembeli,2026-02-20 23:49:00
1780196867-75,PinDuoDuo Y17 Ram,"Semoga awet, dan bisa order lagi","2026-02-21 14:25 | Variasi: Pink,8/256",1,semoga awet dan bisa order lagi,2026-02-21 14:25:00
1780196867-7,PinDuoDuo Y17 Ram,Alhamdulillah paket sudah tiba dan sesuai pesanan Peking aman anti goncangan dan berfungsi dengan baik. Semoga awet,"2026-02-21 15:53 | Variasi: Pink,8/256",1,alhamdulillah paket sudah tiba dan sesuai pesanan peking aman anti goncangan dan berfungsi dengan baik semoga awet,2026-02-21 15:53:00
1780196867-10,PinDuoDuo Y17 Ram,Terima kasih barangnya sudah datang dengan keadaan baik,"2026-02-21 23:04 | Variasi: Biru Muda,8/256",1,terima kasih barangnya sudah datang dengan keadaan baik,2026-02-21 23:04:00
1780196867-42,PinDuoDuo Y17 Ram,"baru pertama kali beli hp online, awalnya ragu tapi setelah paketnya datang alhamdulillah sesuai di pict ayo ges jgn ragu untuk beli dan tanya sama kknya ya di live🙂‍↔️, pengiriman pake plastik berangin safety sampai ke kalsel wak🥴","2026-02-22 13:45 | Variasi: Pink,8/256",1,baru pertama kali beli handphone online awalnya ragu tapi setelah paketnya datang alhamdulillah sesuai di pict ayo ges jgn ragu untuk beli dan tanya sama kknya ya di live pengiriman pake plastik berangin safety sampai ke kalsel wak,2026-02-22 13:45:00
1780196867-9,PinDuoDuo Y17 Ram,"Alhamdulillah udh sampai, bnr2 ngeplong soalnya dlu pernah beli hp mlh kena jebakan Batman, yg dtng mlh merk nya gak ada beli d atas 1 jutaan Lebih mlh d jual lagi parah bngt, tp d sini lapaknya beneran Jujur dan amanah bngt👍👍👍","2026-02-22 19:07 | Variasi: Biru Muda,8/256",1,alhamdulillah udh sampai bnr2 ngeplong soalnya dlu pernah beli handphone mlh kena jebakan batman yang dtng mlh merk nya gak ada beli d atas 1 jutaan lebih mlh d jual lagi parah bngt tapi d sini lapaknya beneran jujur dan amanah bngt,2026-02-22 19:07:00
1780196867-18,PinDuoDuo Y17 Ram,"Hp yang di terima dalam kondisi baik, fitur lengkap, di dalam box nya sudah termasuk case dan charger, sangat di rekomendasi beli hp di sini👍","2026-02-23 13:41 | Variasi: Biru Muda,6/128",1,handphone yang di terima dalam kondisi baik fitur lengkap di dalam box nya sudah termasuk case dan charger sangat di rekomendasi beli handphone di sini,2026-02-23 13:41:00
1780196867-59,PinDuoDuo Y17 Ram,Jangan ragu pesan di toko ini . Toko nya sangat amanah.  Gak ada vidio Krn vidio nya terlalu panjang .TPI tokoh nya amanah,"2026-02-23 15:31 | Variasi: Pink,8/256",1,jangan ragu pesan di toko ini toko nya sangat amanah gak ada vidio krn vidio nya terlalu panjang tapi tokoh nya amanah,2026-02-23 15:31:00
1780196867-87,PinDuoDuo Y17 Ram,"Imei 1 dan 2 hp ini tdk terdeteksi di web cek imei vivo.
Pas connect email dan terkonfirmasi di hp yang sudah lebih terpasang Email, tertulis bukan Vivo Y17 tertulisnya Y19.

Kenapa sy beli, krn sy hanya butuh kamera biasa, bisa internet, body hp pink. Menurut saya hp ini adalah rakitan. Buat sy ini cukup sesuai kebutuhan sy","2026-02-23 18:14 | Variasi: Pink,8/256",1,imei 1 dan 2 handphone ini tdk terdeteksi di web cek imei vivo pas connect email dan terkonfirmasi di handphone yang sudah lebih terpasang email tertulis bukan vivo y17 tertulisnya y19 kenapa saya beli krn saya hanya butuh kamera biasa bisa internet body handphone pink menurut saya handphone ini adalah rakitan buat saya ini cukup sesuai kebutuhan saya,2026-02-23 18:14:00
1780196867-4,PinDuoDuo Y17 Ram,Sukses selalu kk.. semoga sll amanah.. pesanan aman dan sesuai dg pesanan saya.. next order lg dsni.. mksh..,"2026-02-25 12:44 | Variasi: Merah,8/256",1,sukses selalu kk semoga sll amanah pesanan aman dan sesuai dg pesanan saya next order lg dsni mksh,2026-02-25 12:44:00
1780196867-6,PinDuoDuo Y17 Ram,Paket udah nyampe dgn baik anak sy suka Skali HPnya🥰,"2026-02-26 16:14 | Variasi: Biru,8/256",1,paket udah nyampe dengan baik anak saya suka skali hpnya,2026-02-26 16:14:00
1780196867-70,PinDuoDuo Y17 Ram,wah dengan harga segini dapat barang yang oke. ajib,"2026-02-27 00:37 | Variasi: Merah,8/256",1,wah dengan harga segini dapat barang yang oke ajib,2026-02-27 00:37:00
1780196867-53,PinDuoDuo Y17 Ram,"Alhamdulillah.. Barang dah sampai.. Walaupun tidak sesuai estimasi... Kondisi bagus, trimakasih.. Semoga awet,,","2026-02-27 20:57 | Variasi: Merah,8/256",1,alhamdulillah barang dah sampai walaupun tidak sesuai estimasi kondisi bagus trimakasih semoga awet,2026-02-27 20:57:00
1780196867-94,PinDuoDuo Y17 Ram,"barang Sudh smpai tujuan KK...bener"" amanah toko ini.....ini pembelian saya yg kdua di toko ini👍👍👍👍👍👍👍","2026-02-28 20:43 | Variasi: Biru Muda,8/256",1,barang sudh smpai tujuan kk bener amanah toko ini ini pembelian saya yang kdua di toko ini,2026-02-28 20:43:00
1780196867-106,PinDuoDuo Y17 Ram,"Alhamdulillah pesanan mendarat dengan selamat semoga awet ya ke lengkapan nya full set baru lagi pengiriman cepat,good lah","2026-03-01 13:43 | Variasi: Biru Muda,8/256",1,alhamdulillah pesanan mendarat dengan selamat semoga awet ya ke lengkapan nya full set baru lagi pengiriman cepat good lah,2026-03-01 13:43:00
1780196867-12,PinDuoDuo Y17 Ram,"Pesanannya sudah diterima dan berfungsi dengan baik, semoga awet pemakaiannya. Terima kasih 😔🙏🏻","2026-03-02 19:13 | Variasi: Biru Muda,8/256",1,pesanannya sudah diterima dan berfungsi dengan baik semoga awet pemakaiannya terima kasih,2026-03-02 19:13:00
1780196867-5,PinDuoDuo Y17 Ram,Hpx benar bagus dan sangat membatu anak saya dalam mengerjakan tugas,"2026-03-02 22:27 | Variasi: Biru,8/256",1,handphonenya benar bagus dan sangat membatu anak saya dalam mengerjakan tugas,2026-03-02 22:27:00
1780196867-124,PinDuoDuo Y17 Ram,Terima kasih seler/toko,"2026-03-03 12:36 | Variasi: Biru Muda,4/128",1,terima kasih penjual toko,2026-03-03 12:36:00
1780196867-104,PinDuoDuo Y17 Ram,Pokonya belaja ditoko ini sangat puas terimakasih seler,"2026-03-05 18:55 | Variasi: Biru Muda,8/256",1,pokonya belaja ditoko ini sangat puas terima kasih penjual,2026-03-05 18:55:00
1780196867-14,PinDuoDuo Y17 Ram,semoga awet sampai dunia akhirat,"2026-03-09 16:19 | Variasi: Biru,4/128",1,semoga awet sampai dunia akhirat,2026-03-09 16:19:00
1780196867-47,PinDuoDuo Y17 Ram,"Semoga sukses selalu.. 
Terimakasih sudah amanah buat toko ya🙏","2026-03-12 18:19 | Variasi: Biru Muda,8/256",1,semoga sukses selalu terima kasih sudah amanah buat toko ya,2026-03-12 18:19:00
1780196867-107,PinDuoDuo Y17 Ram,"Sangat buruk barang kw,padahal co 2 hp.nyesel banget.imei palsu semua media TDK bisa di gunakan selalu di spam","2026-03-24 01:57 | Variasi: Biru,8/256",1,sangat buruk barang tiruan padahal checkout 2 handphone nyesel banget imei palsu semua media tdk bisa di gunakan selalu di spam,2026-03-24 01:57:00
1780196867-54,PinDuoDuo Y17 Ram,"Barang bagus ber pungsi dengan baik
Toko nya sangat amanah dan jujur .
Buat sobat ku dimna saja ber ada kalau mau belanja di toko ini jangan ragu lansung beli aja toko nya amanah dan bisa di percaya","2026-03-30 18:40 | Variasi: Biru Muda,8/256",1,barang bagus ber pungsi dengan baik toko nya sangat amanah dan jujur buat sobat ku dimna saja ber ada kalau mau belanja di toko ini jangan ragu lansung beli aja toko nya amanah dan bisa di percaya,2026-03-30 18:40:00
1780196867-61,PinDuoDuo Y17 Ram,Barang sudah sampai dan langsung unboxing Alhamdulillah suami suka karena hadiah buat suami berfungsi dengan baik sesuai dengan pesanan..,"2026-04-01 07:15 | Variasi: Biru Muda,8/256",1,barang sudah sampai dan langsung unboxing alhamdulillah suami suka karena hadiah buat suami berfungsi dengan baik sesuai dengan pesanan,2026-04-01 07:15:00
1780196867-122,PinDuoDuo Y17 Ram,"Alhamdulillah yg ke dua kalinya beli di toko pinduo duo ini amanah sekali gercep 
Semoga makin sukses toko nya.","2026-04-01 08:58 | Variasi: Merah,8/256",1,alhamdulillah yang ke dua kalinya beli di toko pinduo duo ini amanah sekali gercep semoga makin sukses toko nya,2026-04-01 08:58:00
1780196867-65,PinDuoDuo Y17 Ram,"Baru pertama beli hp online, Alhamdulillah hp berfungsi dgn baik","2026-04-02 15:38 | Variasi: Biru Muda,8/256",1,baru pertama beli handphone online alhamdulillah handphone berfungsi dengan baik,2026-04-02 15:38:00
1780196867-85,PinDuoDuo Y17 Ram,"Bismillah semoga hp nya awet dipakai anak belajar,, terimakasih sellernya gercep & konfirmasi dulu sebelum kirim,, semoga berkah & laris manis amiin","2026-04-06 12:58 | Variasi: Biru Muda,8/256",1,bismillah semoga handphone nya awet dipakai anak belajar terima kasih sellernya gercep konfirmasi dulu sebelum kirim semoga berkah laris manis amiin,2026-04-06 12:58:00
1780196867-34,PinDuoDuo Y17 Ram,"Barang Sesuai, Harga Juga Bersahabat, Toko Amanah. Recomended Pokoknya Belanja Di Sini. . .","2026-04-07 02:02 | Variasi: Pink,8/256",1,barang sesuai harga juga bersahabat toko amanah recomended pokoknya belanja di sini,2026-04-07 02:02:00
1780196867-76,PinDuoDuo Y17 Ram,Bagus HP nya sesuai gambar ga kecewa awalnya takut di kirim asal asalan tapi beneran HP nya,"2026-04-07 22:41 | Variasi: Biru Muda,8/256",1,bagus handphone nya sesuai gambar tidak kecewa awalnya takut di kirim asal asalan tapi beneran handphone nya,2026-04-07 22:41:00
1780196867-56,PinDuoDuo Y17 Ram,",chargeran jg berfungsi dengan baik
Setelah 3 hari dari pesanan dteng ,baru keliatan batre nya udh eror .
Dicas 30 menit langsung full 100% .tapi dpke hanya 2 menit lngsung mati","2026-04-08 22:32 | Variasi: Merah,8/256",1,chargeran jg berfungsi dengan baik setelah 3 hari dari pesanan dteng baru keliatan batre nya udh eror dicas 30 menit langsung full 100 tapi dpke hanya 2 menit lngsung mati,2026-04-08 22:32:00
1780196867-51,PinDuoDuo Y17 Ram,Alhamdulillah barangnya sudah sampai tujuan dengan selamat pengemasan cepat pengiriman barang standar respon penjual sangat baik Terima kasih buat penjual dan kurirnya 🙏🙏🙏 minus cuman free gift kurang satu yaitu headset. Saya maklumi aja barangnya bagus no minus masih tersegel,"2026-04-09 09:48 | Variasi: Biru Muda,8/256",1,alhamdulillah barangnya sudah sampai tujuan dengan selamat pengemasan cepat pengiriman barang standar respon penjual sangat baik terima kasih buat penjual dan kurirnya minus cuman free gift kurang satu yaitu headset saya maklumi aja barangnya bagus no minus masih tersegel,2026-04-09 09:48:00
1780196867-86,PinDuoDuo Y17 Ram,"barang ny datang dg cepat,bgus dan aman brang ny serta amanah dech pokok ny..ntah kami beli LG SMG rezk kita lancar.. Aamiin","2026-04-10 08:49 | Variasi: Pink,8/256",1,barang ny datang dg cepat bgus dan aman brang ny serta amanah dech pokok ny ntah kami beli lg smg rezk kita lancar aamiin,2026-04-10 08:49:00
1780196867-73,PinDuoDuo Y17 Ram,Sangat puas..td nya meragukan.. Alhamdulillah semua mendarat dgn sempurna..semoga awet yeww,"2026-04-10 10:18 | Variasi: Biru,8/256",1,sangat puas td nya meragukan alhamdulillah semua mendarat dengan sempurna semoga awet yeww,2026-04-10 10:18:00
1780196867-95,PinDuoDuo Y17 Ram,"Overall bagus,harga murah barang sesuai ekspetasi.","2026-04-10 19:37 | Variasi: Pink,8/256",1,overall bagus harga murah barang sesuai ekspetasi,2026-04-10 19:37:00
1780196867-93,PinDuoDuo Y17 Ram,barang sudah diterima dengan baik😁,"2026-04-11 12:21 | Variasi: Pink,8/256",1,barang sudah diterima dengan baik,2026-04-11 12:21:00
1780196867-117,PinDuoDuo Y17 Ram,"Hp aman bagus salah nya cuma satu pas di unboxing kameranya lecet dan buram, seperti second sekian dan terimakasih 🙏","2026-04-14 15:17 | Variasi: Biru Muda,8/256",1,handphone aman bagus salah nya cuma satu pas di unboxing kameranya lecet dan buram seperti second sekian dan terima kasih,2026-04-14 15:17:00
1780196867-105,PinDuoDuo Y17 Ram,Barang baru jgn ragu beli dsni..mantul,"2026-04-14 17:23 | Variasi: Biru Muda,8/256",1,barang baru jgn ragu beli dsni mantul,2026-04-14 17:23:00
1780196867-64,PinDuoDuo Y17 Ram,Awalnya takut dan ragu ternyata asli,"2026-04-14 19:09 | Variasi: Merah,8/256",1,awalnya takut dan ragu ternyata asli,2026-04-14 19:09:00
1780196867-3,PinDuoDuo Y17 Ram,"Alhamdulillah berfungsi dengan baik.
Sempat was-was.
Karena sempat beli di toko sebelah,yang dikirim hp mati.
Terima kasih, semoga amanah.","2026-04-14 20:01 | Variasi: Biru Muda,8/256",1,alhamdulillah berfungsi dengan baik sempat was was karena sempat beli di toko sebelah yang dikirim handphone mati terima kasih semoga amanah,2026-04-14 20:01:00
1780196867-21,PinDuoDuo Y17 Ram,"Penjualnya responsif dan amanah. barang keterima sesuai jadwalnya, paket diterima aman. Barang bagus. Terimakasih utk penjualnya dan kurirnya. Rekomendasi utk yg pengen beli HP bagus.","2026-04-14 20:55 | Variasi: Biru,8/256",1,penjualnya responsif dan amanah barang keterima sesuai jadwalnya paket diterima aman barang bagus terima kasih utk penjualnya dan kurirnya rekomendasi utk yang pengen beli handphone bagus,2026-04-14 20:55:00
